Participant,UnityTime,CurrentSession,ConstrictedSize,DilatedSize,CurrentStimuli,StimuliStartSize,StimuliEndSize,StimuliPupilSize,PupilSizeChanging,PupilDataActive,LeftPupilSize,RightPupilSize,Frame
2,13:24:12:055,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.279297,3.084579,12922
2,13:24:12:066,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.279297,3.084579,12923
2,13:24:12:070,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.29068,3.08461,12923
2,13:24:12:081,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.29068,3.08461,12924
2,13:24:12:086,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.309219,3.084229,12924
2,13:24:12:100,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.309219,3.084229,12925
2,13:24:12:104,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.309082,3.092224,12925
2,13:24:12:116,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.309082,3.092224,12926
2,13:24:12:120,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.311157,3.084152,12926
2,13:24:12:131,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.311157,3.084152,12927
2,13:24:12:135,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.335632,3.091583,12927
2,13:24:12:146,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.335632,3.091583,12928
2,13:24:12:150,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.335541,3.075607,12928
2,13:24:12:160,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.335541,3.075607,12929
2,13:24:12:164,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.335617,3.075226,12929
2,13:24:12:175,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.335617,3.075226,12930
2,13:24:12:180,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.335556,3.088028,12930
2,13:24:12:191,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.335556,3.088028,12931
2,13:24:12:196,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.330658,3.088181,12931
2,13:24:12:207,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.330658,3.088181,12932
2,13:24:12:211,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.329575,3.109955,12932
2,13:24:12:224,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.329575,3.109955,12933
2,13:24:12:229,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319321,3.088287,12933
2,13:24:12:240,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319321,3.088287,12934
2,13:24:12:245,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318237,3.101028,12934
2,13:24:12:255,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318237,3.101028,12935
2,13:24:12:260,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318268,3.101089,12935
2,13:24:12:271,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318268,3.101089,12936
2,13:24:12:275,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313675,3.105209,12936
2,13:24:12:286,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313675,3.105209,12937
2,13:24:12:290,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313599,3.11026,12937
2,13:24:12:301,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313599,3.11026,12938
2,13:24:12:305,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319839,3.111969,12938
2,13:24:12:316,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319839,3.111969,12939
2,13:24:12:320,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.316757,3.105209,12939
2,13:24:12:330,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.316757,3.105209,12940
2,13:24:12:335,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.350266,3.101028,12940
2,13:24:12:346,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.350266,3.101028,12941
2,13:24:12:350,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.350281,3.101013,12941
2,13:24:12:361,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.350281,3.101013,12942
2,13:24:12:365,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.353546,3.090927,12942
2,13:24:12:377,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.353546,3.090927,12943
2,13:24:12:380,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.353653,3.069519,12943
2,13:24:12:391,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.353653,3.069519,12944
2,13:24:12:395,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.349991,3.090683,12944
2,13:24:12:407,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.349991,3.090683,12945
2,13:24:12:411,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.353363,3.078232,12945
2,13:24:12:423,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.353363,3.078232,12946
2,13:24:12:427,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.353546,3.078308,12946
2,13:24:12:440,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.353546,3.078308,12947
2,13:24:12:444,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.350418,3.08519,12947
2,13:24:12:456,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.350418,3.08519,12948
2,13:24:12:460,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.347031,3.119095,12948
2,13:24:12:472,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.347031,3.119095,12949
2,13:24:12:476,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.33847,3.118866,12949
2,13:24:12:488,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.33847,3.118866,12950
2,13:24:12:492,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.323822,3.118866,12950
2,13:24:12:505,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.323822,3.118866,12951
2,13:24:12:509,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308289,3.108963,12951
2,13:24:12:519,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308289,3.108963,12952
2,13:24:12:524,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308533,3.102142,12952
2,13:24:12:534,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308533,3.102142,12953
2,13:24:12:538,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.296844,3.102051,12953
2,13:24:12:549,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.296844,3.102051,12954
2,13:24:12:554,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.290421,3.101852,12954
2,13:24:12:565,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.290421,3.101852,12955
2,13:24:12:569,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303665,3.101715,12955
2,13:24:12:579,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303665,3.101715,12956
2,13:24:12:584,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.293365,3.108398,12956
2,13:24:12:594,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.293365,3.108398,12957
2,13:24:12:599,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.295197,3.108429,12957
2,13:24:12:610,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.295197,3.108429,12958
2,13:24:12:615,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.295319,3.111664,12958
2,13:24:12:627,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.295319,3.111664,12959
2,13:24:12:631,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303253,3.121048,12959
2,13:24:12:644,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303253,3.121048,12960
2,13:24:12:648,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.302795,3.120804,12960
2,13:24:12:659,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.302795,3.120804,12961
2,13:24:12:664,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313766,3.120895,12961
2,13:24:12:674,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313766,3.120895,12962
2,13:24:12:679,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303207,3.12648,12962
2,13:24:12:692,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303207,3.12648,12963
2,13:24:12:697,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314072,3.120941,12963
2,13:24:12:709,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314072,3.120941,12964
2,13:24:12:714,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.31395,3.117844,12964
2,13:24:12:726,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.31395,3.117844,12965
2,13:24:12:730,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313843,3.115341,12965
2,13:24:12:742,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313843,3.115341,12966
2,13:24:12:747,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.317703,3.115433,12966
2,13:24:12:758,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.317703,3.115433,12967
2,13:24:12:762,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.325317,3.109665,12967
2,13:24:12:774,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.325317,3.109665,12968
2,13:24:12:779,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.325302,3.109818,12968
2,13:24:12:790,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.325302,3.109818,12969
2,13:24:12:794,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.325058,3.074753,12969
2,13:24:12:804,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.325058,3.074753,12970
2,13:24:12:809,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.339249,3.063812,12970
2,13:24:12:820,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.339249,3.063812,12971
2,13:24:12:826,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.339584,3.062607,12971
2,13:24:12:837,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.339584,3.062607,12972
2,13:24:12:841,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.33992,3.064163,12972
2,13:24:12:854,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.33992,3.064163,12973
2,13:24:12:859,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306702,3.066452,12973
2,13:24:12:869,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306702,3.066452,12974
2,13:24:12:874,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.30658,3.064102,12974
2,13:24:12:885,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.30658,3.064102,12975
2,13:24:12:889,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306412,3.064041,12975
2,13:24:12:900,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306412,3.064041,12976
2,13:24:12:904,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306656,3.063995,12976
2,13:24:12:915,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306656,3.063995,12977
2,13:24:12:920,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306396,3.066513,12977
2,13:24:12:931,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306396,3.066513,12978
2,13:24:12:936,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306259,3.046631,12978
2,13:24:12:947,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306259,3.046631,12979
2,13:24:12:952,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.297684,3.065414,12979
2,13:24:12:963,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.297684,3.065414,12980
2,13:24:12:967,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.320282,3.065323,12980
2,13:24:12:978,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.320282,3.065323,12981
2,13:24:12:983,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.320099,3.041595,12981
2,13:24:12:994,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.320099,3.041595,12982
2,13:24:12:998,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319077,3.041473,12982
2,13:24:13:009,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319077,3.041473,12983
2,13:24:13:014,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319061,3.064896,12983
2,13:24:13:025,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319061,3.064896,12984
2,13:24:13:029,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319321,3.075912,12984
2,13:24:13:040,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.319321,3.075912,12985
2,13:24:13:045,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.320908,3.108307,12985
2,13:24:13:058,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.320908,3.108307,12986
2,13:24:13:064,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318207,3.113464,12986
2,13:24:13:075,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318207,3.113464,12987
2,13:24:13:080,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.31871,3.108627,12987
2,13:24:13:092,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.31871,3.108627,12988
2,13:24:13:096,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313065,3.124069,12988
2,13:24:13:107,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313065,3.124069,12989
2,13:24:13:111,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318756,3.138733,12989
2,13:24:13:123,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318756,3.138733,12990
2,13:24:13:128,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.324249,3.139725,12990
2,13:24:13:140,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.324249,3.139725,12991
2,13:24:13:144,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314194,3.138489,12991
2,13:24:13:156,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314194,3.138489,12992
2,13:24:13:162,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.29158,3.138748,12992
2,13:24:13:174,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.29158,3.138748,12993
2,13:24:13:178,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.324463,3.129471,12993
2,13:24:13:189,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.324463,3.129471,12994
2,13:24:13:193,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314072,3.124481,12994
2,13:24:13:204,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314072,3.124481,12995
2,13:24:13:208,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313782,3.124374,12995
2,13:24:13:219,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313782,3.124374,12996
2,13:24:13:223,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.321518,3.089005,12996
2,13:24:13:234,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.321518,3.089005,12997
2,13:24:13:239,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.30423,3.089157,12997
2,13:24:13:250,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.30423,3.089157,12998
2,13:24:13:255,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.304352,3.112686,12998
2,13:24:13:269,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.304352,3.112686,12999
2,13:24:13:274,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.30455,3.103638,12999
2,13:24:13:287,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.30455,3.103638,13000
2,13:24:13:291,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.304398,3.103638,13000
2,13:24:13:302,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.304398,3.103638,13001
2,13:24:13:307,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.304672,3.101639,13001
2,13:24:13:319,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.304672,3.101639,13002
2,13:24:13:323,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.305527,3.107941,13002
2,13:24:13:335,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.305527,3.107941,13003
2,13:24:13:339,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.305206,3.126846,13003
2,13:24:13:350,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.305206,3.126846,13004
2,13:24:13:355,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.321548,3.126678,13004
2,13:24:13:366,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.321548,3.126678,13005
2,13:24:13:371,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.324875,3.125046,13005
2,13:24:13:383,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.324875,3.125046,13006
2,13:24:13:387,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.322159,3.108124,13006
2,13:24:13:398,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.322159,3.108124,13007
2,13:24:13:403,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.316833,3.125275,13007
2,13:24:13:413,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.316833,3.125275,13008
2,13:24:13:418,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.317062,3.127487,13008
2,13:24:13:430,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.317062,3.127487,13009
2,13:24:13:434,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.322189,3.137512,13009
2,13:24:13:445,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.322189,3.137512,13010
2,13:24:13:449,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.316101,3.127304,13010
2,13:24:13:461,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.316101,3.127304,13011
2,13:24:13:465,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303497,3.127319,13011
2,13:24:13:479,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303497,3.127319,13012
2,13:24:13:483,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303741,3.132019,13012
2,13:24:13:495,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303741,3.132019,13013
2,13:24:13:499,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308624,3.127686,13013
2,13:24:13:510,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308624,3.127686,13014
2,13:24:13:514,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308517,3.132141,13014
2,13:24:13:524,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308517,3.132141,13015
2,13:24:13:529,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308258,3.135284,13015
2,13:24:13:540,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308258,3.135284,13016
2,13:24:13:545,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314407,3.130066,13016
2,13:24:13:556,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314407,3.130066,13017
2,13:24:13:560,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314117,3.116241,13017
2,13:24:13:571,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314117,3.116241,13018
2,13:24:13:575,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314087,3.130219,13018
2,13:24:13:586,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314087,3.130219,13019
2,13:24:13:591,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314041,3.129929,13019
2,13:24:13:602,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.314041,3.129929,13020
2,13:24:13:607,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.342819,3.126297,13020
2,13:24:13:618,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.342819,3.126297,13021
2,13:24:13:623,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.342453,3.135361,13021
2,13:24:13:633,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.342453,3.135361,13022
2,13:24:13:638,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.34549,3.135437,13022
2,13:24:13:650,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.34549,3.135437,13023
2,13:24:13:654,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.356537,3.140182,13023
2,13:24:13:666,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.356537,3.140182,13024
2,13:24:13:671,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.35643,3.14035,13024
2,13:24:13:685,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.35643,3.14035,13025
2,13:24:13:689,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.345612,3.126236,13025
2,13:24:13:700,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.345612,3.126236,13026
2,13:24:13:705,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.327362,3.123337,13026
2,13:24:13:716,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.327362,3.123337,13027
2,13:24:13:720,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318085,3.11821,13027
2,13:24:13:732,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.318085,3.11821,13028
2,13:24:13:737,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.317352,3.118256,13028
2,13:24:13:748,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.317352,3.118256,13029
2,13:24:13:752,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.312927,3.116638,13029
2,13:24:13:764,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.312927,3.116638,13030
2,13:24:13:768,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313019,3.108658,13030
2,13:24:13:778,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313019,3.108658,13031
2,13:24:13:784,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.312851,3.111511,13031
2,13:24:13:794,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.312851,3.111511,13032
2,13:24:13:799,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.310394,3.111465,13032
2,13:24:13:810,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.310394,3.111465,13033
2,13:24:13:814,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.312485,3.108612,13033
2,13:24:13:825,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.312485,3.108612,13034
2,13:24:13:830,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.31044,3.105942,13034
2,13:24:13:841,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.31044,3.105942,13035
2,13:24:13:846,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303223,3.105774,13035
2,13:24:13:858,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303223,3.105774,13036
2,13:24:13:862,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.302429,3.105637,13036
2,13:24:13:874,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.302429,3.105637,13037
2,13:24:13:878,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303024,3.105927,13037
2,13:24:13:893,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303024,3.105927,13038
2,13:24:13:897,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.289963,3.105621,13038
2,13:24:13:908,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.289963,3.105621,13039
2,13:24:13:913,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.3022,3.106155,13039
2,13:24:13:924,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.3022,3.106155,13040
2,13:24:13:928,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303909,3.106125,13040
2,13:24:13:939,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303909,3.106125,13041
2,13:24:13:944,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.305969,3.104797,13041
2,13:24:13:955,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.305969,3.104797,13042
2,13:24:13:959,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303833,3.10614,13042
2,13:24:13:970,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303833,3.10614,13043
2,13:24:13:975,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303513,3.106049,13043
2,13:24:13:986,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.303513,3.106049,13044
2,13:24:13:990,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.291016,3.109787,13044
2,13:24:14:001,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.291016,3.109787,13045
2,13:24:14:005,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.288391,3.109665,13045
2,13:24:14:017,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.288391,3.109665,13046
2,13:24:14:021,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.300201,3.109787,13046
2,13:24:14:032,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.300201,3.109787,13047
2,13:24:14:036,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.291016,3.115067,13047
2,13:24:14:047,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.291016,3.115067,13048
2,13:24:14:051,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.291168,3.125504,13048
2,13:24:14:062,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.291168,3.125504,13049
2,13:24:14:066,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.288605,3.125488,13049
2,13:24:14:077,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.288605,3.125488,13050
2,13:24:14:081,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.288651,3.126419,13050
2,13:24:14:095,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.288651,3.126419,13051
2,13:24:14:099,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.288864,3.115341,13051
2,13:24:14:109,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.288864,3.115341,13052
2,13:24:14:114,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.300903,3.12471,13052
2,13:24:14:125,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.300903,3.12471,13053
2,13:24:14:129,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306473,3.124496,13053
2,13:24:14:140,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306473,3.124496,13054
2,13:24:14:145,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306519,3.125885,13054
2,13:24:14:156,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.306519,3.125885,13055
2,13:24:14:160,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308426,3.141159,13055
2,13:24:14:171,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308426,3.141159,13056
2,13:24:14:176,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308456,3.153229,13056
2,13:24:14:187,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.308456,3.153229,13057
2,13:24:14:191,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.310104,3.153366,13057
2,13:24:14:202,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.310104,3.153366,13058
2,13:24:14:206,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313446,3.168716,13058
2,13:24:14:217,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313446,3.168716,13059
2,13:24:14:221,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313065,3.191696,13059
2,13:24:14:231,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.313065,3.191696,13060
2,13:24:14:236,1,2.358643,4.867157,Eyes,1,0,0,False,True,3.334885,3.187592,13060
